prod_id,img_id,image_name,content
1263,10825,1263-10825-large_default-coffret-decouverte-huile-dolive.jpg,"((0.6487774252891539, 'pill bottle'), (0.09814298897981644, 'lotion'), (0.02607150562107563, 'wine bottle'), (0.02488512545824051, 'cocktail shaker'), (0.02144043706357479, 'syringe'), (0.014774465002119541, 'eggnog'), (0.014508002437651156, 'measuring cup'), (0.010464097373187542, 'plate'), (0.010074703954160212, 'corkscrew, bottle screw'), (0.007650070823729037, 'hair spray'))"
1403,11490,1403-11490-large_default-sac-a-dos-rolltop-rains.jpg,"((0.4415887594223023, 'backpack, back pack, knapsack, packsack, rucksack, haversack'), (0.10886209458112717, 'trench coat'), (0.0735507681965828, 'mailbag, postbag'), (0.058627758175134666, 'swimming trunks, bathing trunks'), (0.030509574338793755, 'suit, suit of clothes'), (0.02352891489863396, 'stethoscope'), (0.023251725360751152, 'bulletproof vest'), (0.01536562293767929, 'holster'), (0.014108695089817047, 'maillot'), (0.012277537025511265, 'vacuum, vacuum cleaner'))"
1444,11970,1444-11970-large_default-enceinte-nomade-kreafunk.jpg,"((0.2584690749645233, 'strainer'), (0.0779089629650116, 'CD player'), (0.06765937805175781, 'tape player'), (0.06630568951368332, 'microphone, mike'), (0.05669095367193223, 'thimble'), (0.050814729183912284, 'loudspeaker, speaker, speaker unit, loudspeaker system, speaker system'), (0.04038804769515991, 'lens cap, lens cover'), (0.030378328636288643, 'stethoscope'), (0.027687139809131626, 'cassette player'), (0.02279074490070343, ""loupe, jeweler's loupe""))"
1261,10675,1261-10675-large_default-affiches-ville-mondrian.jpg,"((0.3924429416656494, 'crib, cot'), (0.1521797925233841, 'wardrobe, closet, press'), (0.10883423686027527, 'bookcase'), (0.037953551858663566, 'desk'), (0.03726108372211456, 'cradle'), (0.029822660610079762, 'table lamp'), (0.022017234936356544, 'entertainment center'), (0.021048860624432564, 'studio couch, day bed'), (0.018972296267747882, 'shoji'), (0.0119808129966259, 'quilt, comforter, comfort, puff'))"
1700,13469,1700-13469-large_default-composer-son-terrarium-lyon.jpg,"((0.8346801996231079, 'maypole'), (0.07546854019165039, 'bow'), (0.02091303467750549, 'walking stick, walkingstick, stick insect'), (0.018505476415157318, 'vine snake'), (0.010576249100267887, 'carousel, carrousel, merry-go-round, roundabout, whirligig'), (0.010039142332971096, 'umbrella'), (0.0018849187763407824, 'hook, claw'), (0.0014482057886198163, 'knot'), (0.0013184597482904794, 'whistle'), (0.0012740765232592821, 'swing'))"
463,3534,463-3534-large_default-atelier-d-initiation-a-l-horlogerie.jpg,"((0.7681593894958496, 'lab coat, laboratory coat'), (0.14625737071037292, 'beaker'), (0.0232208613306284, 'sewing machine'), (0.010151352733373642, ""loupe, jeweler's loupe""), (0.00761194247752428, 'restaurant, eating house, eating place, eatery'), (0.0054971533827483645, 'plate'), (0.0043742903508245945, 'dining table, board'), (0.003829007735475898, 'Petri dish'), (0.002186812460422516, 'menu'), (0.002049533650279045, 'scale, weighing machine'))"
1598,13182,1598-13182-large_default-sweat-coco.jpg,"((0.4982174634933472, 'sweatshirt'), (0.4957415163516998, 'jersey, T-shirt, tee shirt'), (0.004942874424159528, 'wool, woolen, woollen'), (0.0003550080000422895, 'maillot'), (0.00020296401635278016, 'cardigan'), (0.0001932515442604199, 'velvet'), (4.537775021162816e-05, ""pajama, pyjama, pj's, jammies""), (2.2783791791880507e-05, 'bulletproof vest'), (1.9856690414599146e-05, 'swimming trunks, bathing trunks'), (1.926254844875075e-05, 'vestment'))"
1658,13714,1658-13714-large_default-porte-cles-en-cuir.jpg,"((0.2446884661912918, 'rule, ruler'), (0.10628919303417206, 'cassette'), (0.09888938814401628, 'hair slide'), (0.08341890573501587, 'pencil box, pencil case'), (0.05091095715761185, 'safety pin'), (0.04448515921831131, 'pencil sharpener'), (0.034685954451560974, 'wallet, billfold, notecase, pocketbook'), (0.032380901277065284, 'can opener, tin opener'), (0.020234744995832443, 'street sign'), (0.019104329869151115, 'letter opener, paper knife, paperknife'))"
1604,13338,1604-13338-large_default-coffret-douk-douk-et-aiguiseur.jpg,"((0.8258168697357178, ""carpenter's kit, tool kit""), (0.11179830133914948, 'pencil box, pencil case'), (0.020393563434481617, 'screwdriver'), (0.0038617283571511507, ""plane, carpenter's plane, woodworking plane""), (0.0036340148653835063, 'rule, ruler'), (0.0034013199619948864, 'wallet, billfold, notecase, pocketbook'), (0.003269342938438058, 'hammer'), (0.0031480835750699048, 'scabbard'), (0.003031038912013173, 'cleaver, meat cleaver, chopper'), (0.0026650612708181143, 'ballpoint, ballpoint pen, ballpen, Biro'))"
698,7022,698-7022-large_default-the-line-la-silhouette-des-villes.jpg,"((0.34014540910720825, 'dining table, board'), (0.2562131881713867, 'desk'), (0.03153914213180542, 'folding chair'), (0.028764847666025162, 'window shade'), (0.027045870199799538, 'table lamp'), (0.02277555875480175, 'wardrobe, closet, press'), (0.01940733939409256, 'wall clock'), (0.018473615869879726, 'lampshade, lamp shade'), (0.015543931163847446, 'mortarboard'), (0.012926066294312477, 'rocking chair, rocker'))"
1514,12132,1514-12132-large_default-atelier-fabrication-de-fromages.jpg,"((0.19152122735977173, 'mixing bowl'), (0.1681467890739441, 'beaker'), (0.08894222229719162, 'candle, taper, wax light'), (0.07453808933496475, 'measuring cup'), (0.0567634291946888, 'spatula'), (0.0378514863550663, 'wooden spoon'), (0.037505563348531716, 'eggnog'), (0.03678940236568451, 'water jug'), (0.028389088809490207, 'bucket, pail'), (0.02384827472269535, 'soap dispenser'))"
1033,8975,1033-8975-large_default-mug-egoist-feminisit-anarchist-pessimist-optimist.jpg,"((0.6938133239746094, 'coffee mug'), (0.12589704990386966, 'cup'), (0.028351414948701862, 'lotion'), (0.02538311295211315, 'pill bottle'), (0.019684558734297752, 'saltshaker, salt shaker'), (0.01673106849193573, 'sunscreen, sunblock, sun blocker'), (0.014810117892920973, 'measuring cup'), (0.011203202418982984, 'coffeepot'), (0.005604259204119444, 'face powder'), (0.00546208256855607, 'oil filter'))"
1674,13454,1674-13454-large_default-livre-ride-out.jpg,"((0.19637222588062286, 'hamper'), (0.11440633237361908, 'shopping basket'), (0.09052659571170807, 'binder, ring-binder'), (0.06878314912319182, 'rocking chair, rocker'), (0.055733293294906616, 'bow'), (0.05260016396641731, 'book jacket, dust cover, dust jacket, dust wrapper'), (0.04077914357185364, 'bookshop, bookstore, bookstall'), (0.02457560785114765, 'comic book'), (0.02168070152401924, 'panpipe, pandean pipe, syrinx'), (0.02130497619509697, 'crib, cot'))"
724,6437,724-6437-large_default-coffret-sur-la-route-des-epices.jpg,"((0.14662057161331174, 'espresso'), (0.12437973916530608, 'face powder'), (0.09899012744426727, 'pill bottle'), (0.07265835255384445, 'saltshaker, salt shaker'), (0.0662810280919075, 'beaker'), (0.059648346155881875, 'thimble'), (0.045357171446084976, 'pencil sharpener'), (0.031969018280506134, 'lens cap, lens cover'), (0.02705984003841877, ""loupe, jeweler's loupe""), (0.026857951655983925, 'rubber eraser, rubber, pencil eraser'))"
